record_id,Name,SIN,StreetNumber,Street,City,Province,PostalCode,DOB,PhoneNum
rec-15141-id-dup-2,Katherine Webb,280 386 178,59842,John S treet,West Joshua,New Brunswick,71533,1987-06-17,1-739-358-3458
rec-15142-id,Victor Walker,108 851 338,5479,Meghan Canyon,New Rachel,New Brunswick,15914,2013-01-06,1-209-682-3726
rec-15142-id-dup-0,Victor Walker,108 851 338,5479,Meghan Canyon,New Rachel,New Brunswick,15914,2013-01-06,1-209-682-3726
rec-15142-id-dup-1,Victor Walker,108 851 338,5479,Canyon Meghan,New Rachel,New Brunswick,15914,2013-01-06,1-209-682-3726
rec-15142-id-dup-2,Victor Walker,108 851 338,5479,Melissa Spring,New Rachel,New Brunswick,15914,2013-01-06,1-209-682-3726
rec-15142-id-dup-3,Walker Victor,108 851 338,5479,Meghan Canyon,New Rachel,New Brunswick,15914,2013-01-06,1-209-682-3726
rec-15143-id,Sheila Gomez,255 380 321,806,Richard Camp,South Robertbury,New Brunswick,06719,1993-12-07,1 (209) 616-1069
rec-15143-id-dup-0,Sheila Gomez,255 380 321,806,Camp Richard,South Robertbury,New Brunswick,06719,1993-12-07,1 (209) 616-1069
rec-15143-id-dup-1,Sheila Gomez,255 380 321,806,Camp Richard,South Robertbury,New Brunswick,06719,1993-12-07,1 (209) 616-1069
rec-15143-id-dup-2,Sheila Gomez,255 380 321,806,Perkins Inlet,South Robertbury,New Brunswick,06719,1993-12-07,1 (209) 616-1069
rec-15143-id-dup-3,Sheila Gomez,255 380 321,806,Richard Camp,South Robertbury,New Brunswick,06719,1993-12-07,1 (209) 616-1069
rec-15143-id-dup-4,Sheila Gomez,255 380 321,806,Richard Camp,South Robertbury,New Brunswick,06719,1993-12-07,1 (209) 616-1069
rec-15144-id,Dominique Knapp,118 648 500,32977,Gregory Glen,Sarahshire,Yukon Territory,45927,1987-04-09,572 941 2724
rec-15144-id-dup-0,Dominique Knapp,118 648 500,32977,Gregory lGen,Sarahshire,Yukon Territory,45927,1987-04-09,572 941 2724
rec-15144-id-dup-1,Dominique Knapp,118 648 500,32977,Gates Rapids,Sarahshire,Yukon Territory,45927,1987-04-09,572 941 2724
rec-15144-id-dup-2,Dominique Knapp,118 648 500,32977,,Sarahshire,Yukon Territory,45927,1987-04-09,572 941 2724
rec-15144-id-dup-3,Dominique Knapp,118 648 500,32977,Gregoyr Glen,Sarahshire,Yukon Territory,45927,1987-04-09,572 941 2724
rec-15144-id-dup-4,Dominique Knapp,118 648 500,32977,Gregory Glen,Sarahshire,Yukon Territory,45927,1987-04-09,572 941 2724
rec-15145-id,Mary Marshall,503 864 225,3283,Ethan Mews,North Davidhaven,Nunavut,85435,1985-11-03,1 (636) 422-7571
rec-15145-id-dup-0,Mary Marshall,503 864 225,3283,Ethan Mesw,North Davidhaven,Nunavut,85435,1985-11-03,1 (636) 422-7571
rec-15145-id-dup-1,Mary Marshall,503 864 225,3283,Ethan Me ws,North Davidhaven,Nunavut,85435,1985-11-03,1 (636) 422-7571
rec-15145-id-dup-2,Mary Mar shall,503 864 225,3283,Ethan Mews,North Davidhaven,Nunavut,85435,1985-11-03,1 (636) 422-7571
rec-15145-id-dup-3,Mary Marshall,503 864 225,3283,,North Davidhaven,Nunavut,85435,1985-11-03,1 (636) 422-7571
rec-15145-id-dup-4,Mary Marshall,503 864 225,3283,Scott Ports,North Davidhaven,Nunavut,85435,1985-11-03,1 (636) 422-7571
rec-15146-id,Sarah Hernandez,341 203 776,3107,Coleman Loaf,Port Linda,Ontario,91785,1972-04-28,199.501.1858
rec-15146-id-dup-0,Sarah Hernandez,341 203 776,3107,Coleman Loaf,Port Linda,Ontario,91785,1972-04-28,199.501.1858
rec-15146-id-dup-1,Sarah Hernandez,341 203 776,3107,Colema n Loaf,Port Linda,Ontario,91785,1972-04-28,199.501.1858
rec-15146-id-dup-2,Sarah Hernandez,341 203 776,3107,Coleman Loaf,Port Linda,Ontario,91785,1972-04-28,199.501.1858
rec-15146-id-dup-3,Sarah Hernandez,341 203 776,3107,,Port Linda,Ontario,91785,1972-04-28,199.501.1858
rec-15147-id,Richard Gonzalez,738 230 515,98197,Denise Estates,Kathleenside,Newfoundland and Labrador,16965,1974-07-01,155.636.9876
rec-15147-id-dup-0,Richard Gonzalez,738 230 515,98197,Cook Estate,Kathleenside,Newfoundland and Labrador,16965,1974-07-01,155.636.9876
rec-15147-id-dup-1,Richard Gonzalez,738 230 515,98197,Denise Es tates,Kathleenside,Newfoundland and Labrador,16965,1974-07-01,155.636.9876
rec-15148-id,John Garcia,720 337 112,432,Melendez Courts,Port Andrewton,Manitoba,00858,1978-10-16,337-763-3041
rec-15148-id-dup-0,John Garcia,720 337 112,432,Courts Melendez,Port Andrewton,Manitoba,00858,1978-10-16,337-763-3041
rec-15148-id-dup-1,John Garcia,720 337 112,432,,Port Andrewton,Manitoba,00858,1978-10-16,337-763-3041
rec-15148-id-dup-2,John Garcia,720 337 112,432,Courts Melendez,Port Andrewton,Manitoba,00858,1978-10-16,337-763-3041
rec-15149-id,Anthony Flores,556 046 241,14285,Jennifer Valleys,North Gregory,New Brunswick,73103,1971-09-13,1-317-273-6715
rec-15149-id-dup-0,,556 046 241,14285,Jennifer Valleys,North Gregory,New Brunswick,73103,1971-09-13,1-317-273-6715
rec-15149-id-dup-1,Anthony Flores,556 046 241,14285,Hanson Drives,North Gregory,New Brunswick,73103,1971-09-13,1-317-273-6715
rec-15149-id-dup-2,Anthony Flores,556 046 241,14285,Jenniferf Valleys,North Gregory,New Brunswick,73103,1971-09-13,1-317-273-6715
rec-15149-id-dup-3,Anthony Flores,556 046 241,14285,Jennife r Valleys,North Gregory,New Brunswick,73103,1971-09-13,1-317-273-6715
rec-15150-id,Lorraine Brown,166 708 446,72633,Henderson Roads,Melissaport,Manitoba,32829,1998-11-14,304-365-4450
rec-15150-id-dup-0,Lorraine Brown,166 708 446,72633,,Melissaport,Manitoba,32829,1998-11-14,304-365-4450
rec-15150-id-dup-1,Lorraine Brown,166 708 446,72633,Hendersion Roads,Melissaport,Manitoba,32829,1998-11-14,304-365-4450
rec-15150-id-dup-2,Lorraine Brown,166 708 446,72633,Danielle Locks,Melissaport,Manitoba,32829,1998-11-14,304-365-4450
rec-15151-id,Norman Perez,673 185 401,8587,Garrett Groves,Jeremyview,British Columbia,45794,2015-11-30,534-128-5149
rec-15151-id-dup-0,Norman Perez,673 185 401,8587,,Jeremyview,British Columbia,45794,2015-11-30,534-128-5149
rec-15151-id-dup-1,Norman Perez,673 185 401,8587,Leon Viaduct,Jeremyview,British Columbia,45794,2015-11-30,534-128-5149
rec-15151-id-dup-2,Norman Perez,673 185 401,8587,Scott Prairie,Jeremyview,British Columbia,45794,2015-11-30,534-128-5149
rec-15151-id-dup-3,Norman Perez,673 185 401,8587,Gentry Underpass,Jeremyview,British Columbia,45794,2015-11-30,534-128-5149
rec-15151-id-dup-4,Norman Perez,673 185 401,8587,Groves Garrett,Jeremyview,British Columbia,45794,2015-11-30,534-128-5149
rec-15152-id,Debra Griffith,516 076 122,389,Thomas Overpass,Sherryborough,British Columbia,96228,2014-03-14,+1 (270) 241-3340
rec-15152-id-dup-0,Debra Griffith,516 076 122,389,,Sherryborough,British Columbia,96228,2014-03-14,+1 (270) 241-3340
rec-15152-id-dup-1,Debra Griffith,516 076 122,389,Virginia Parks,Sherryborough,British Columbia,96228,2014-03-14,+1 (270) 241-3340
rec-15152-id-dup-2,Debra Griffith,516 076 122,389,Overpass Thomas,Sherryborough,British Columbia,96228,2014-03-14,+1 (270) 241-3340
rec-15152-id-dup-3,Debra Griffith,516 076 122,389,Mary Ports,Sherryborough,British Columbia,96228,2014-03-14,+1 (270) 241-3340
rec-15153-id,Stuart Wilson,226 658 045,6866,Dean Run,Susanstad,Manitoba,32250,1983-09-06,(818) 887-5471 x516
rec-15153-id-dup-0,Stuart Wilson,226 658 045,6866,Dean Run,Susanstad,Manitoba,32250,1983-09-06,(818) 887-5471 x516
rec-15153-id-dup-1,Stuart Wilson,226 658 045,6866,Dean R un,Susanstad,Manitoba,32250,1983-09-06,(818) 887-5471 x516
rec-15153-id-dup-2,Stuart Wilson,226 658 045,6866,Martin Rest,Susanstad,Manitoba,32250,1983-09-06,(818) 887-5471 x516
rec-15154-id,Shawn Pacheco,288 053 465,4727,Rodriguez Harbor,Campbelltown,Nova Scotia,02080,2001-06-06,(668) 351-8297
rec-15154-id-dup-0,Shawn Pacheco,288 053 465,4727,Joshua Drive,Campbelltown,Nova Scotia,02080,2001-06-06,(668) 351-8297
rec-15154-id-dup-1,Shawn Pacheco,288 053 465,4727,Perkins Greens,Campbelltown,Nova Scotia,02080,2001-06-06,(668) 351-8297
rec-15154-id-dup-2,Shawn Pacheco,288 053 465,4727,Harbor Rodriguez,Campbelltown,Nova Scotia,02080,2001-06-06,(668) 351-8297
