record_id,Name,SIN,StreetNumber,Street,City,Province,PostalCode,DOB,PhoneNum
rec-27144-id,Deanna Andrews,672 538 022,58020,James Roads,Amyview,New Brunswick,31488,2014-04-27,666.497.3443
rec-27144-id-dup-0,Deanna Andrews,672 538 022,58020,Roads James,Amyview,New Brunswick,31488,2014-04-27,666.497.3443
rec-27145-id,Amy Green,056 251 861,135,Duarte Spur,Jackborough,New Brunswick,08371,1979-05-31,747-759-1354
rec-27145-id-dup-0,Amy Green,056 251 861,135,Duart e Spur,Jackborough,New Brunswick,08371,1979-05-31,747-759-1354
rec-27145-id-dup-1,Amy Green,056 251 861,135,Duarte Spur,Jackborough,New Brunswick,08371,1979-05-31,747-759-1354
rec-27145-id-dup-2,Amy Green,056 251 861,135,Duarte Spur,Jackborough,New Brunswick,08371,1979-05-31,747-759-1354
rec-27145-id-dup-3,Amy Green,056 251 861,135,Duart e Spur,Jackborough,New Brunswick,08371,1979-05-31,747-759-1354
rec-27145-id-dup-4,Amy Green,056 251 861,135,,Jackborough,New Brunswick,08371,1979-05-31,747-759-1354
rec-27146-id,Pamela Jones,561 370 446,759,Aaron Route,East Gabrielle,Alberta,84837,2008-04-02,+1 (880) 076-4601
rec-27146-id-dup-0,Pamela Jones,561 370 446,759,Aaron Route,East Gabrielle,Alberta,84837,2008-04-02,+1 (880) 076-4601
rec-27146-id-dup-1,Pamela Jones,561 370 446,759,Aaron oRute,East Gabrielle,Alberta,84837,2008-04-02,+1 (880) 076-4601
rec-27147-id,Ronald Duffy,325 413 011,69643,Davis Squares,East Julia,Prince Edward Island,24563,2011-10-01,1-860-422-9376
rec-27147-id-dup-0,Alyssa Henderson,325 413 011,69643,Davis Squares,East Julia,Prince Edward Island,24563,2011-10-01,1-860-422-9376
rec-27147-id-dup-1,Ronald Duffy,325 413 011,69643,,East Julia,Prince Edward Island,24563,2011-10-01,1-860-422-9376
rec-27147-id-dup-2,Heather Simmons,325 413 011,69643,Davis Squares,East Julia,Prince Edward Island,24563,2011-10-01,1-860-422-9376
rec-27147-id-dup-3,Ronald Duffy,325 413 011,69643,Davis Squares,East Julia,Prince Edward Island,24563,2011-10-01,1-860-422-9376
rec-27147-id-dup-4,Ronald Duffy,325 413 011,69643,Davis Suqares,East Julia,Prince Edward Island,24563,2011-10-01,1-860-422-9376
rec-27148-id,Cynthia Roberts,271 204 380,2903,Serrano Road,Port Kimberly,Saskatchewan,84867,2017-06-14,599-137-8091
rec-27148-id-dup-0,Cynthia Roberts,271 204 380,2903,Road Serrano,Port Kimberly,Saskatchewan,84867,2017-06-14,599-137-8091
rec-27148-id-dup-1,Cynthia Roberts,271 204 380,2903,Serran o Road,Port Kimberly,Saskatchewan,84867,2017-06-14,599-137-8091
rec-27148-id-dup-2,Cynthia Roberts,271 204 380,2903,Road Serrano,Port Kimberly,Saskatchewan,84867,2017-06-14,599-137-8091
