record_id,Name,SIN,StreetNumber,Street,City,Province,PostalCode,DOB,PhoneNum
rec-41219-id-dup-1,Crystal Watson,335 581 484,56433,Hills Gray,Lake Heather,Yukon Territory,34956,1992-01-29,916-268-3861 x329
rec-41219-id-dup-2,Crystal Watson,335 581 484,56433,Gray Hills,Lake Heather,Yukon Territory,34956,1992-01-29,916-268-3861 x329
rec-41219-id-dup-3,Crystal Watson,335 581 484,56433,Norris Gateway,Lake Heather,Yukon Territory,34956,1992-01-29,916-268-3861 x329
rec-41219-id-dup-4,Crystal Watson,335 581 484,56433,,Lake Heather,Yukon Territory,34956,1992-01-29,916-268-3861 x329
rec-41220-id,Mikayla Baker,204 453 385,67981,Holly Branch,Martintown,Nova Scotia,01813,1976-08-26,196.357.1387
rec-41220-id-dup-0,Mikayla Baker,204 453 385,67981,Holly Branch,Martintown,Nova Scotia,01813,1976-08-26,196.357.1387
rec-41220-id-dup-1,Mikayla Baker,204 453 385,67981,Branch Holly,Martintown,Nova Scotia,01813,1976-08-26,196.357.1387
rec-41221-id,Kimberly Thornton,483 785 010,98265,Moreno Terrace,South Susan,Yukon Territory,35788,1989-05-26,(650) 053-1536 x779
rec-41221-id-dup-0,Kimberly Thornton,483 785 010,98265,Moreno Terrace,South Susan,Yukon Territory,35788,1989-05-26,(650) 053-1536 x779
rec-41221-id-dup-1,Thornton Kimberly,483 785 010,98265,Moreno Terrace,South Susan,Yukon Territory,35788,1989-05-26,(650) 053-1536 x779
rec-41221-id-dup-2,Kimberly Thornton,483 785 010,98265,,South Susan,Yukon Territory,35788,1989-05-26,(650) 053-1536 x779
rec-41221-id-dup-3,Kimberly Thornton,483 785 010,98265,Moreno Terrace,South Susan,Yukon Territory,35788,1989-05-26,(650) 053-1536 x779
rec-41221-id-dup-4,Kimberly Thornton,483 785 010,98265,Moreno Terrace,South Susan,Yukon Territory,35788,1989-05-26,(650) 053-1536 x779
rec-41222-id,Catherine Rice,855 223 764,54824,Steve Extension,Jenniferland,Prince Edward Island,66580,1971-08-06,1-286-288-1445
rec-41222-id-dup-0,Catherine Rice,855 223 764,54824,Perez Island,Jenniferland,Prince Edward Island,66580,1971-08-06,1-286-288-1445
rec-41222-id-dup-1,Catherine Rice,855 223 764,54824,Steve Extension,Jenniferland,Prince Edward Island,66580,1971-08-06,1-286-288-1445
rec-41223-id,Corey Wells,265 372 045,4787,Frederick Burg,North Amanda,Saskatchewan,27217,2016-04-14,643-606-2467
rec-41223-id-dup-0,Corey Wells,265 372 045,4787,Blake Shore,North Amanda,Saskatchewan,27217,2016-04-14,643-606-2467
rec-41223-id-dup-1,Corey Wells,265 372 045,4787,Frederi ck Burg,North Amanda,Saskatchewan,27217,2016-04-14,643-606-2467
rec-41223-id-dup-2,Corey Wells,265 372 045,4787,Frederick Burg,North Amanda,Saskatchewan,27217,2016-04-14,643-606-2467
rec-41223-id-dup-3,Corey Wells,265 372 045,4787,Holloway Loop,North Amanda,Saskatchewan,27217,2016-04-14,643-606-2467
rec-41223-id-dup-4,Corey Wells,265 372 045,4787,Frederick Burg,North Amanda,Saskatchewan,27217,2016-04-14,643-606-2467
rec-41224-id,Alexandra Chen,482 086 170,967,Acosta Crescent,Port Daniel,Manitoba,27668,1973-11-07,974-054-0857
rec-41224-id-dup-0,Alexandr a Chen,482 086 170,967,Acosta Crescent,Port Daniel,Manitoba,27668,1973-11-07,974-054-0857
rec-41224-id-dup-1,Alexandra Chen,482 086 170,967,Acosta Cr escent,Port Daniel,Manitoba,27668,1973-11-07,974-054-0857
rec-41224-id-dup-2,Alexandra Chen,482 086 170,967,,Port Daniel,Manitoba,27668,1973-11-07,974-054-0857
rec-41225-id,Diane Mitchell,144 726 031,366,Sherry Fields,South Samuelshire,Yukon Territory,59073,2012-09-21,(517) 812-1887
rec-41225-id-dup-0,Diane Mitchell,144 726 031,366,Fields Sherry,South Samuelshire,Yukon Territory,59073,2012-09-21,(517) 812-1887
rec-41225-id-dup-1,Diane Mitchell,144 726 031,366,Sherry Fields,South Samuelshire,Yukon Territory,59073,2012-09-21,(517) 812-1887
rec-41225-id-dup-2,Diane Mitchell,144 726 031,366,Fields Sherry,South Samuelshire,Yukon Territory,59073,2012-09-21,(517) 812-1887
rec-41225-id-dup-3,Diane Mitchell,144 726 031,366,Sherry Fi elds,South Samuelshire,Yukon Territory,59073,2012-09-21,(517) 812-1887
rec-41226-id,Haley Colon,735 431 108,6158,Phillips Track,Maryburgh,Nunavut,70866,1986-11-19,169-442-2539 x940
rec-41226-id-dup-0,Robert Waters,735 431 108,6158,Phillips Track,Maryburgh,Nunavut,70866,1986-11-19,169-442-2539 x940
rec-41226-id-dup-1,Haley Colon,735 431 108,6158,Perez Canyon,Maryburgh,Nunavut,70866,1986-11-19,169-442-2539 x940
rec-41226-id-dup-2,Haley Colon,735 431 108,6158,Phillips Track,Maryburgh,Nunavut,70866,1986-11-19,169-442-2539 x940
rec-41226-id-dup-3,Haley C olon,735 431 108,6158,Phillips Track,Maryburgh,Nunavut,70866,1986-11-19,169-442-2539 x940
rec-41227-id,Nathan Allen,268 302 171,375,Gutierrez Cliffs,New Michelle,Newfoundland and Labrador,69478,2000-09-19,1-223-576-6396
rec-41227-id-dup-0,Nathan Allen,268 302 171,375,Gutierrez Cliffs,New Michelle,Newfoundland and Labrador,69478,2000-09-19,1-223-576-6396
rec-41227-id-dup-1,Nathan Allen,268 302 171,375,Gutierre z Cliffs,New Michelle,Newfoundland and Labrador,69478,2000-09-19,1-223-576-6396
rec-41227-id-dup-2,Nathan Allen,268 302 171,375,,New Michelle,Newfoundland and Labrador,69478,2000-09-19,1-223-576-6396
rec-41227-id-dup-3,Nathan Allen,268 302 171,375,,New Michelle,Newfoundland and Labrador,69478,2000-09-19,1-223-576-6396
