record_id,Name,SIN,StreetNumber,Street,City,Province,PostalCode,DOB,PhoneNum
rec-45184-id-dup-1,Shane Davis,017 587 668,19152,Guerrero Stravenue,Leonfurt,Nunavut,59894,1985-06-28,1-422-928-4778
rec-45185-id,Robert Ryan,177 426 624,58129,Cathy Loop,Isabellahaven,Quebec,81411,2015-01-10,744 890 6646
rec-45185-id-dup-0,Robert Ryan,177 426 624,58129,Cathy Lo op,Isabellahaven,Quebec,81411,2015-01-10,744 890 6646
rec-45185-id-dup-1,Robert Ryan,177 426 624,58129,Loop Cathy,Isabellahaven,Quebec,81411,2015-01-10,744 890 6646
rec-45185-id-dup-2,Robert Ryan,177 426 624,58129,Cathy Loop,Isabellahaven,Quebec,81411,2015-01-10,744 890 6646
rec-45185-id-dup-3,Robert Ryan,177 426 624,58129,Cathy Loop,Isabellahaven,Quebec,81411,2015-01-10,744 890 6646
rec-45185-id-dup-4,Robert Ryan,177 426 624,58129,Cathy L oop,Isabellahaven,Quebec,81411,2015-01-10,744 890 6646
rec-45186-id,Amber Robles,762 745 644,72120,Smith Summit,Porterstad,British Columbia,49045,1981-07-13,276.987.1036
rec-45186-id-dup-0,Amber Robles,762 745 644,72120,Smith Summit,Porterstad,British Columbia,49045,1981-07-13,276.987.1036
rec-45186-id-dup-1,Amber Robles,762 745 644,72120,,Porterstad,British Columbia,49045,1981-07-13,276.987.1036
rec-45186-id-dup-2,Amber Robles,762 745 644,72120,,Porterstad,British Columbia,49045,1981-07-13,276.987.1036
rec-45187-id,Jesse Sanders,486 081 359,43615,Christy Roads,New Michelemouth,Newfoundland and Labrador,57551,2007-05-25,849-960-8778
rec-45187-id-dup-0,Jesse Sanders,486 081 359,43615,,New Michelemouth,Newfoundland and Labrador,57551,2007-05-25,849-960-8778
rec-45187-id-dup-1,Jesse Sanders,486 081 359,43615,Christy Roads,New Michelemouth,Newfoundland and Labrador,57551,2007-05-25,849-960-8778
rec-45187-id-dup-2,Jesse Sanders,486 081 359,43615,Lauren Road,New Michelemouth,Newfoundland and Labrador,57551,2007-05-25,849-960-8778
rec-45187-id-dup-3,Jesse Sanders,486 081 359,43615,,New Michelemouth,Newfoundland and Labrador,57551,2007-05-25,849-960-8778
rec-45188-id,Michael Bates,532 285 707,25412,Jones Village,South Danielmouth,Nova Scotia,15065,2008-12-20,+1 (695) 764-5627
rec-45188-id-dup-0,Michael Bates,532 285 707,25412,,South Danielmouth,Nova Scotia,15065,2008-12-20,+1 (695) 764-5627
rec-45188-id-dup-1,Michael Bates,532 285 707,25412,Jones Village,South Danielmouth,Nova Scotia,15065,2008-12-20,+1 (695) 764-5627
rec-45188-id-dup-2,Michael Bates,532 285 707,25412,Jones Village,South Danielmouth,Nova Scotia,15065,2008-12-20,+1 (695) 764-5627
rec-45188-id-dup-3,Michael Bates,532 285 707,25412,,South Danielmouth,Nova Scotia,15065,2008-12-20,+1 (695) 764-5627
rec-45189-id,Ronald Haynes,810 355 388,36389,Aguilar Motorway,Amandaview,Manitoba,25104,1982-01-17,1 (150) 734-8419
rec-45189-id-dup-0,Ronald Haynes,810 355 388,36389,Motorway Aguilar,Amandaview,Manitoba,25104,1982-01-17,1 (150) 734-8419
rec-45189-id-dup-1,Ronald Haynes,810 355 388,36389,Motorway Aguilar,Amandaview,Manitoba,25104,1982-01-17,1 (150) 734-8419
rec-45190-id,David Smith,057 731 820,3692,Melissa Mills,Douglasview,Ontario,63535,2003-04-14,(731) 607-0864
rec-45190-id-dup-0,David Smith,057 731 820,3692,Melissa M ills,Douglasview,Ontario,63535,2003-04-14,(731) 607-0864
rec-45190-id-dup-1,David Smith,057 731 820,3692,Mills Melissa,Douglasview,Ontario,63535,2003-04-14,(731) 607-0864
rec-45190-id-dup-2,David Smith,057 731 820,3692,Mills Melissa,Douglasview,Ontario,63535,2003-04-14,(731) 607-0864
rec-45190-id-dup-3,David Smith,057 731 820,3692,Melissa M ills,Douglasview,Ontario,63535,2003-04-14,(731) 607-0864
rec-45190-id-dup-4,David Smith,057 731 820,3692,Oneal Keys,Douglasview,Ontario,63535,2003-04-14,(731) 607-0864
rec-45191-id,Dylan Krueger,267 455 020,514,Curtis Fall,Port Shannon,British Columbia,37868,1995-09-20,(487) 141-3957 x690
rec-45191-id-dup-0,Dylan Krueger,267 455 020,514,Curt is Fall,Port Shannon,British Columbia,37868,1995-09-20,(487) 141-3957 x690
rec-45191-id-dup-1,Dylan Krueger,267 455 020,514,Curtis Flal,Port Shannon,British Columbia,37868,1995-09-20,(487) 141-3957 x690
rec-45191-id-dup-2,Dylan Krueger,267 455 020,514,Fall Curtis,Port Shannon,British Columbia,37868,1995-09-20,(487) 141-3957 x690
rec-45192-id,Charles Nelson,254 033 772,7612,Herrera Corners,Bakerside,Newfoundland and Labrador,92819,2004-10-04,599-070-0981
rec-45192-id-dup-0,Charles Nelson,254 033 772,7612,Herrera Corners,Bakerside,Newfoundland and Labrador,92819,2004-10-04,599-070-0981
rec-45192-id-dup-1,Charles Nelson,254 033 772,7612,Herrera C orners,Bakerside,Newfoundland and Labrador,92819,2004-10-04,599-070-0981
rec-45192-id-dup-2,Charles Nelson,254 033 772,7612,,Bakerside,Newfoundland and Labrador,92819,2004-10-04,599-070-0981
rec-45193-id,Blake Lee,104 837 646,85582,Jones Land,Whiteborough,Quebec,15093,2002-06-09,592-655-7750 x655
rec-45193-id-dup-0,Blake Lee,104 837 646,85582,Hammond Canyon,Whiteborough,Quebec,15093,2002-06-09,592-655-7750 x655
rec-45193-id-dup-1,Blake Lee,104 837 646,85582,Land Jones,Whiteborough,Quebec,15093,2002-06-09,592-655-7750 x655
rec-45193-id-dup-2,Blake Lee,104 837 646,85582,Jone s Land,Whiteborough,Quebec,15093,2002-06-09,592-655-7750 x655
rec-45193-id-dup-3,Blake Lee,104 837 646,85582,Jones Land,Whiteborough,Quebec,15093,2002-06-09,592-655-7750 x655
rec-45194-id,Anthony Taylor,821 338 019,014,Alexander Harbor,New Lanceburgh,Newfoundland and Labrador,61287,2010-03-04,242.600.8366
rec-45194-id-dup-0,Anthony Taylor,821 338 019,014,Francis Mills,New Lanceburgh,Newfoundland and Labrador,61287,2010-03-04,242.600.8366
rec-45194-id-dup-1,Anthony Taylor,821 338 019,014,Alexand er Harbor,New Lanceburgh,Newfoundland and Labrador,61287,2010-03-04,242.600.8366
rec-45194-id-dup-2,Anthony Taylor,821 338 019,014,AlexanderH arbor,New Lanceburgh,Newfoundland and Labrador,61287,2010-03-04,242.600.8366
rec-45195-id,Kimberly Hawkins,866 270 259,7070,Weaver Mountains,Jerrytown,New Brunswick,18380,2009-06-16,1-163-696-4885
rec-45195-id-dup-0,Kimberly Hawkins,866 270 259,7070,Mountains Weaver,Jerrytown,New Brunswick,18380,2009-06-16,1-163-696-4885
rec-45195-id-dup-1,Kimberly Hawkins,866 270 259,7070,Weaver Mountains,Jerrytown,New Brunswick,18380,2009-06-16,1-163-696-4885
rec-45195-id-dup-2,Kimberly Hawkins,866 270 259,7070,Weaver Mountains,Jerrytown,New Brunswick,18380,2009-06-16,1-163-696-4885
rec-45196-id,Julia Rios,247 316 409,005,Keith Lakes,Mossport,Yukon Territory,77812,1989-08-14,(249) 754-3734
rec-45196-id-dup-0,Julia Rios,247 316 409,005,,Mossport,Yukon Territory,77812,1989-08-14,(249) 754-3734
rec-45196-id-dup-1,Julia Rios,247 316 409,005,Keit h Lakes,Mossport,Yukon Territory,77812,1989-08-14,(249) 754-3734
rec-45196-id-dup-2,Julia Rios,247 316 409,005,,Mossport,Yukon Territory,77812,1989-08-14,(249) 754-3734
rec-45197-id,Jacob Stevens,221 066 772,183,Mcmahon Lodge,Port David,New Brunswick,46127,2013-06-30,670.081.6220
rec-45197-id-dup-0,Jacob Stevens,221 066 772,183,,Port David,New Brunswick,46127,2013-06-30,670.081.6220
rec-45197-id-dup-1,Jacob Stevens,221 066 772,183,Lodge Mcmahon,Port David,New Brunswick,46127,2013-06-30,670.081.6220
rec-45197-id-dup-2,Jacob Stevens,221 066 772,183,Mcmahon Lodge,Port David,New Brunswick,46127,2013-06-30,670.081.6220
rec-45197-id-dup-3,Jacob Stevens,221 066 772,183,Lodge Mcmahon,Port David,New Brunswick,46127,2013-06-30,670.081.6220
rec-45198-id,Madison Nelson,260 372 149,30339,Mullins Forks,North Andrew,Saskatchewan,61821,2015-11-25,(458) 528-9142
rec-45198-id-dup-0,Madison Nelson,260 372 149,30339,Forks Mullins,North Andrew,Saskatchewan,61821,2015-11-25,(458) 528-9142
rec-45198-id-dup-1,Madison Nelson,260 372 149,30339,Mullins F orks,North Andrew,Saskatchewan,61821,2015-11-25,(458) 528-9142
rec-45199-id,Michael Hernandez,617 530 472,33270,Brown View,Parksshire,Quebec,99814,1978-05-03,532-985-1869
rec-45199-id-dup-0,Michael Hernandez,617 530 472,33270,View Brown,Parksshire,Quebec,99814,1978-05-03,532-985-1869
rec-45199-id-dup-1,Michael Hernandez,617 530 472,33270,Brown View,Parksshire,Quebec,99814,1978-05-03,532-985-1869
rec-45199-id-dup-2,Michael Heranndez,617 530 472,33270,Brown View,Parksshire,Quebec,99814,1978-05-03,532-985-1869
rec-45199-id-dup-3,Hernandez Michael,617 530 472,33270,Brown View,Parksshire,Quebec,99814,1978-05-03,532-985-1869
rec-45199-id-dup-4,Michael Hernandez,617 530 472,33270,Brandy Meadows,Parksshire,Quebec,99814,1978-05-03,532-985-1869
rec-45200-id,Lindsey Bradford,314 588 500,468,Cathy Rue,North Jaime,Yukon Territory,09235,1973-05-23,(144) 048-4455 x506
rec-45200-id-dup-0,Lindsey Bradford,314 588 500,468,Cathy R ue,North Jaime,Yukon Territory,09235,1973-05-23,(144) 048-4455 x506
rec-45200-id-dup-1,Lindsey Bradford,314 588 500,468,Cathy Rue,North Jaime,Yukon Territory,09235,1973-05-23,(144) 048-4455 x506
rec-45201-id,Casey Brown,532 810 322,53124,Buckley Forge,Johnsonton,Newfoundland and Labrador,84807,1996-06-25,(246) 377-7537 x431
rec-45201-id-dup-0,Casey Brown,532 810 322,53124,,Johnsonton,Newfoundland and Labrador,84807,1996-06-25,(246) 377-7537 x431
rec-45201-id-dup-1,Casey Brown,532 810 322,53124,Billy Rapids,Johnsonton,Newfoundland and Labrador,84807,1996-06-25,(246) 377-7537 x431
rec-45202-id,Jordan Hernandez,628 110 769,321,Jason Hill,Danielborough,Northwest Territories,46439,2012-03-15,642-085-1266
rec-45202-id-dup-0,Jordan Hernandez,628 110 769,321,Jasobn Hill,Danielborough,Northwest Territories,46439,2012-03-15,642-085-1266
