record_id,Name,SIN,StreetNumber,Street,City,Province,PostalCode,DOB,PhoneNum
rec-33159-id-dup-2,Gary Krueger,065 524 621,872,Lauren Club,West Victor,New Brunswick,55874,1989-12-11,(386) 438-8200 x127
rec-33159-id-dup-3,Gary Krueger,065 524 621,872,Club Lauren,West Victor,New Brunswick,55874,1989-12-11,(386) 438-8200 x127
rec-33160-id,Paul Gonzalez,750 134 439,231,Carter Port,Port Paulmouth,New Brunswick,05221,1999-06-03,355-794-7337 x620
rec-33160-id-dup-0,Paul Gonzalez,750 134 439,231,Port Carter,Port Paulmouth,New Brunswick,05221,1999-06-03,355-794-7337 x620
rec-33160-id-dup-1,Paul Gonzalez,750 134 439,231,Carte r Port,Port Paulmouth,New Brunswick,05221,1999-06-03,355-794-7337 x620
rec-33160-id-dup-2,Paul Gonzalez,750 134 439,231,Francis Mews,Port Paulmouth,New Brunswick,05221,1999-06-03,355-794-7337 x620
rec-33160-id-dup-3,Paul Gonzalez,750 134 439,231,Carte r Port,Port Paulmouth,New Brunswick,05221,1999-06-03,355-794-7337 x620
rec-33160-id-dup-4,Paul Gonzalez,750 134 439,231,Port Carter,Port Paulmouth,New Brunswick,05221,1999-06-03,355-794-7337 x620
rec-33161-id,Karen Gill,562 402 685,054,Johnson Ford,Markport,New Brunswick,68506,1996-11-27,755-617-7371 x542
rec-33161-id-dup-0,Karen Gill,562 402 685,054,Kimberly Hill,Markport,New Brunswick,68506,1996-11-27,755-617-7371 x542
rec-33161-id-dup-1,Karen Gill,562 402 685,054,Ford Johnson,Markport,New Brunswick,68506,1996-11-27,755-617-7371 x542
rec-33161-id-dup-2,Karen Gill,562 402 685,054,Johnson Ford,Markport,New Brunswick,68506,1996-11-27,755-617-7371 x542
rec-33161-id-dup-3,Karen Gill,562 402 685,054,Ford Johnson,Markport,New Brunswick,68506,1996-11-27,755-617-7371 x542
rec-33162-id,Jared Dawson,671 438 018,3359,Sandra Divide,Tylerhaven,Saskatchewan,58052,2000-05-09,739 478 2866
rec-33162-id-dup-0,Jared Dawson,671 438 018,3359,Divide Sandra,Tylerhaven,Saskatchewan,58052,2000-05-09,739 478 2866
rec-33162-id-dup-1,Dawson Jared,671 438 018,3359,Sandra Divide,Tylerhaven,Saskatchewan,58052,2000-05-09,739 478 2866
rec-33162-id-dup-2,Jared Dawson,671 438 018,3359,Sandra Divide,Tylerhaven,Saskatchewan,58052,2000-05-09,739 478 2866
rec-33162-id-dup-3,,671 438 018,3359,Sandra Divide,Tylerhaven,Saskatchewan,58052,2000-05-09,739 478 2866
rec-33163-id,Stephanie Pitts,146 741 764,935,Gibson Hollow,South Craig,Alberta,26007,2003-09-03,539 152 4330
rec-33163-id-dup-0,Stephanie Pitts,146 741 764,935,Gibson Hollow,South Craig,Alberta,26007,2003-09-03,539 152 4330
rec-33163-id-dup-1,Stephanie Pitts,146 741 764,935,Gibson Hollow,South Craig,Alberta,26007,2003-09-03,539 152 4330
rec-33163-id-dup-2,Stephanie Pitts,146 741 764,935,Gibson Hol low,South Craig,Alberta,26007,2003-09-03,539 152 4330
rec-33164-id,Jackson Walker,821 760 717,22975,Steven Harbor,New Deborahshire,Nova Scotia,62513,2018-04-09,(217) 537-6447
rec-33164-id-dup-0,Jackson Walker,821 760 717,22975,Harbor Steven,New Deborahshire,Nova Scotia,62513,2018-04-09,(217) 537-6447
rec-33164-id-dup-1,Jackson Walker,821 760 717,22975,Harbor Steven,New Deborahshire,Nova Scotia,62513,2018-04-09,(217) 537-6447
rec-33164-id-dup-2,Jackson Walker,821 760 717,22975,Johnson Spring,New Deborahshire,Nova Scotia,62513,2018-04-09,(217) 537-6447
rec-33165-id,Joshua Todd,873 372 254,48794,Navarro Plaza,Transtad,Yukon Territory,73214,1977-01-28,927-805-5944
rec-33165-id-dup-0,Joshua Todd,873 372 254,48794,Mueller Field,Transtad,Yukon Territory,73214,1977-01-28,927-805-5944
rec-33165-id-dup-1,Joshua Todd,873 372 254,48794,Jones Union,Transtad,Yukon Territory,73214,1977-01-28,927-805-5944
rec-33165-id-dup-2,Joshua Todd,873 372 254,48794,Navarro Plaza,Transtad,Yukon Territory,73214,1977-01-28,927-805-5944
rec-33165-id-dup-3,Joshua Todd,873 372 254,48794,,Transtad,Yukon Territory,73214,1977-01-28,927-805-5944
rec-33166-id,Jeanette Brooks,718 613 524,9274,Williams Rest,Lake Kellyport,Quebec,58655,1977-07-17,+1 (410) 246-3972
rec-33166-id-dup-0,Jeanette Brooks,718 613 524,9274,William s Rest,Lake Kellyport,Quebec,58655,1977-07-17,+1 (410) 246-3972
rec-33166-id-dup-1,Jeanette Brooks,718 613 524,9274,,Lake Kellyport,Quebec,58655,1977-07-17,+1 (410) 246-3972
rec-33166-id-dup-2,Jeanette Brooks,718 613 524,9274,Williams Rest,Lake Kellyport,Quebec,58655,1977-07-17,+1 (410) 246-3972
rec-33166-id-dup-3,Jeanette Brooks,718 613 524,9274,Erin Curve,Lake Kellyport,Quebec,58655,1977-07-17,+1 (410) 246-3972
rec-33167-id,Eric Warren,382 760 452,2855,Lindsey Unions,Thorntonberg,British Columbia,27544,1976-07-05,+1 (243) 911-7048
rec-33167-id-dup-0,Eric Warren,382 760 452,2855,,Thorntonberg,British Columbia,27544,1976-07-05,+1 (243) 911-7048
rec-33167-id-dup-1,Theresa Hansen,382 760 452,2855,Lindsey Unions,Thorntonberg,British Columbia,27544,1976-07-05,+1 (243) 911-7048
rec-33167-id-dup-2,Eric Warren,382 760 452,2855,Lindsey Unions,Thorntonberg,British Columbia,27544,1976-07-05,+1 (243) 911-7048
rec-33167-id-dup-3,Eric Warren,382 760 452,2855,Lindsey Un ions,Thorntonberg,British Columbia,27544,1976-07-05,+1 (243) 911-7048
rec-33168-id,Gary Davis,832 038 525,43438,David Prairie,South Jesse,Ontario,82371,2003-09-18,1-558-780-6587
rec-33168-id-dup-0,Gary Davis,832 038 525,43438,David Pr airie,South Jesse,Ontario,82371,2003-09-18,1-558-780-6587
rec-33168-id-dup-1,Gary Davis,832 038 525,43438,David Prairie,South Jesse,Ontario,82371,2003-09-18,1-558-780-6587
rec-33168-id-dup-2,Gary Davis,832 038 525,43438,,South Jesse,Ontario,82371,2003-09-18,1-558-780-6587
rec-33169-id,Amy Obrien,352 077 838,95618,Heather Mews,Jamieberg,New Brunswick,67358,2006-07-17,546-170-7346 x063
rec-33169-id-dup-0,Amy Obrien,352 077 838,95618,,Jamieberg,New Brunswick,67358,2006-07-17,546-170-7346 x063
rec-33169-id-dup-1,Amy Obrien,352 077 838,95618,,Jamieberg,New Brunswick,67358,2006-07-17,546-170-7346 x063
rec-33169-id-dup-2,Amy Obrien,352 077 838,95618,Mews Heather,Jamieberg,New Brunswick,67358,2006-07-17,546-170-7346 x063
rec-33170-id,Angela Lyons,528 568 306,765,Chan Wells,Lake Jamie,Yukon Territory,51700,1977-12-26,143.549.5599
rec-33170-id-dup-0,Angela Lyons,528 568 306,765,Wells Chan,Lake Jamie,Yukon Territory,51700,1977-12-26,143.549.5599
rec-33170-id-dup-1,Angela Lyons,528 568 306,765,Chan We lls,Lake Jamie,Yukon Territory,51700,1977-12-26,143.549.5599
rec-33170-id-dup-2,Angela Lyons,528 568 306,765,Mary Square,Lake Jamie,Yukon Territory,51700,1977-12-26,143.549.5599
rec-33171-id,Christopher Strong,641 670 518,69448,Cameron Flat,Lake Krystalhaven,Nunavut,24308,2018-07-13,332-858-3673 x756
rec-33171-id-dup-0,Christopher Strong,641 670 518,69448,Wood Bridge,Lake Krystalhaven,Nunavut,24308,2018-07-13,332-858-3673 x756
rec-33171-id-dup-1,Christopher Strong,641 670 518,69448,Cameron F lat,Lake Krystalhaven,Nunavut,24308,2018-07-13,332-858-3673 x756
rec-33171-id-dup-2,Christopher Strong,641 670 518,69448,,Lake Krystalhaven,Nunavut,24308,2018-07-13,332-858-3673 x756
rec-33171-id-dup-3,Christopher Strong,641 670 518,69448,Bailey Ways,Lake Krystalhaven,Nunavut,24308,2018-07-13,332-858-3673 x756
rec-33172-id,Jessica Dougherty,254 358 302,6440,Kimberly Course,Jeromehaven,Alberta,84970,2006-10-15,481-719-7263
rec-33172-id-dup-0,Jessica Dougherty,254 358 302,6440,Kimberly Course,Jeromehaven,Alberta,84970,2006-10-15,481-719-7263
rec-33172-id-dup-1,Jessica Dougherty,254 358 302,6440,Kevin Fields,Jeromehaven,Alberta,84970,2006-10-15,481-719-7263
rec-33172-id-dup-2,Jessica Dougherty,254 358 302,6440,KimberlyC ourse,Jeromehaven,Alberta,84970,2006-10-15,481-719-7263
rec-33172-id-dup-3,Jessica Dougherty,254 358 302,6440,Kimberlyb Course,Jeromehaven,Alberta,84970,2006-10-15,481-719-7263
rec-33172-id-dup-4,Jessica Dougherty,254 358 302,6440,Kimberl y Course,Jeromehaven,Alberta,84970,2006-10-15,481-719-7263
rec-33173-id,Sarah Sampson,335 148 805,60456,Kara Light,Lorifort,British Columbia,09598,1984-12-21,644-800-8877 x887
rec-33173-id-dup-0,Sarah Sampson,335 148 805,60456,Kara Light,Lorifort,British Columbia,09598,1984-12-21,644-800-8877 x887
rec-33173-id-dup-1,Sarah Sampson,335 148 805,60456,Kara Light,Lorifort,British Columbia,09598,1984-12-21,644-800-8877 x887
rec-33173-id-dup-2,Sarah Sampson,335 148 805,60456,Kara L ight,Lorifort,British Columbia,09598,1984-12-21,644-800-8877 x887
rec-33173-id-dup-3,Sarah Sampson,335 148 805,60456,,Lorifort,British Columbia,09598,1984-12-21,644-800-8877 x887
rec-33174-id,Bonnie Hansen,056 834 278,518,Jennifer Brook,Joannashire,Nunavut,86107,2007-11-27,(658) 982-7714
rec-33174-id-dup-0,Bonnie Hansen,056 834 278,518,JenniferB rook,Joannashire,Nunavut,86107,2007-11-27,(658) 982-7714
rec-33174-id-dup-1,Bonnie Hansen,056 834 278,518,Jennifer Brook,Joannashire,Nunavut,86107,2007-11-27,(658) 982-7714
rec-33174-id-dup-2,Bonnie Hansen,056 834 278,518,Jennif er Brook,Joannashire,Nunavut,86107,2007-11-27,(658) 982-7714
rec-33174-id-dup-3,Bonnie Hansen,056 834 278,518,Chloe Station,Joannashire,Nunavut,86107,2007-11-27,(658) 982-7714
rec-33175-id,Thomas Bates,257 452 664,692,Huber Land,Blakeport,Manitoba,92876,2009-11-28,840 674 4116
rec-33175-id-dup-0,Thomas Bates,257 452 664,692,,Blakeport,Manitoba,92876,2009-11-28,840 674 4116
rec-33175-id-dup-1,Thomas Bates,257 452 664,692,Huber Land,Blakeport,Manitoba,92876,2009-11-28,840 674 4116
rec-33175-id-dup-2,Thomas Bates,257 452 664,692,Huber Land,Blakeport,Manitoba,92876,2009-11-28,840 674 4116
rec-33175-id-dup-3,Thomas B ates,257 452 664,692,Huber Land,Blakeport,Manitoba,92876,2009-11-28,840 674 4116
rec-33176-id,Diane Sims,255 280 661,92506,William Crossing,Port Michael,Nunavut,05362,1982-12-09,930-175-2167
rec-33176-id-dup-0,Diane Sims,255 280 661,92506,,Port Michael,Nunavut,05362,1982-12-09,930-175-2167
rec-33176-id-dup-1,Diane Sims,255 280 661,92506,William C rossing,Port Michael,Nunavut,05362,1982-12-09,930-175-2167
rec-33176-id-dup-2,Diane Sims,255 280 661,92506,John Lights,Port Michael,Nunavut,05362,1982-12-09,930-175-2167
rec-33177-id,Christian Evans,704 567 262,870,Shaw Pike,South Johnville,British Columbia,91244,1999-01-17,1-538-707-9472
rec-33177-id-dup-0,Christian Evans,704 567 262,870,Shaw P ike,South Johnville,British Columbia,91244,1999-01-17,1-538-707-9472
rec-33177-id-dup-1,Christian Evans,704 567 262,870,Jones Roads,South Johnville,British Columbia,91244,1999-01-17,1-538-707-9472
rec-33177-id-dup-2,Christian Evans,704 567 262,870,Pike Shaw,South Johnville,British Columbia,91244,1999-01-17,1-538-707-9472
rec-33178-id,Cameron Smith,655 182 384,5754,Joseph Spurs,Stevenborough,Newfoundland and Labrador,03048,2005-05-04,239 946 0891
rec-33178-id-dup-0,Cameron Smith,655 182 384,5754,Jennifer Views,Stevenborough,Newfoundland and Labrador,03048,2005-05-04,239 946 0891
rec-33178-id-dup-1,Cameron Smith,655 182 384,5754,Spurs Joseph,Stevenborough,Newfoundland and Labrador,03048,2005-05-04,239 946 0891
rec-33179-id,Stephanie Flores,083 114 629,916,Melissa Falls,Clarkland,Alberta,70702,2003-10-31,(802) 054-3960
rec-33179-id-dup-0,Stephanie Flores,083 114 629,916,,Clarkland,Alberta,70702,2003-10-31,(802) 054-3960
rec-33179-id-dup-1,Stephanie Flores,083 114 629,916,Falls Melissa,Clarkland,Alberta,70702,2003-10-31,(802) 054-3960
rec-33180-id,Veronica Duffy DDS,384 150 140,274,Timothy Light,Nicholasmouth,Nova Scotia,20575,1994-02-17,(143) 515-9813
rec-33180-id-dup-0,Veronica Duffy DDS,384 150 140,274,Light Timothy,Nicholasmouth,Nova Scotia,20575,1994-02-17,(143) 515-9813
rec-33180-id-dup-1,Veronica Duffy DDS,384 150 140,274,Light Timothy,Nicholasmouth,Nova Scotia,20575,1994-02-17,(143) 515-9813
rec-33180-id-dup-2,Veronica Duffy DDS,384 150 140,274,Timothy Light,Nicholasmouth,Nova Scotia,20575,1994-02-17,(143) 515-9813
rec-33181-id,Stephanie Macdonald,270 473 127,9159,Dawn Brooks,Youngstad,Northwest Territories,34937,2002-07-07,393-712-2374 x223
rec-33181-id-dup-0,Stephanie Macdonald,270 473 127,9159,Brooks Dawn,Youngstad,Northwest Territories,34937,2002-07-07,393-712-2374 x223
rec-33181-id-dup-1,Stephanie Macdonald,270 473 127,9159,Brooks Dawn,Youngstad,Northwest Territories,34937,2002-07-07,393-712-2374 x223
rec-33181-id-dup-2,Stephanie Macdonald,270 473 127,9159,Dawn Brooks,Youngstad,Northwest Territories,34937,2002-07-07,393-712-2374 x223
rec-33182-id,Michael Mcmahon,721 387 017,5526,Amanda Hollow,Oneillberg,British Columbia,03738,1996-07-25,795-181-4578 x199
