record_id,Name,SIN,StreetNumber,Street,City,Province,PostalCode,DOB,PhoneNum
rec-49187-id-dup-0,Samantha Davis,178 623 401,925,Parson s Forge,Mcleanland,New Brunswick,08475,1970-07-11,(462) 732-6385 x528
rec-49187-id-dup-1,Samantha Davis,178 623 401,925,Parson s Forge,Mcleanland,New Brunswick,08475,1970-07-11,(462) 732-6385 x528
rec-49187-id-dup-2,Samantha Davis,178 623 401,925,Forge Parsons,Mcleanland,New Brunswick,08475,1970-07-11,(462) 732-6385 x528
rec-49188-id,Matthew Brown,113 448 534,0073,Edwin Spring,Port Paulaland,Saskatchewan,35661,2012-05-10,854.405.9495
rec-49188-id-dup-0,Matthew Brown,113 448 534,0073,Merritt Village,Port Paulaland,Saskatchewan,35661,2012-05-10,854.405.9495
rec-49188-id-dup-1,Matthew Brown,113 448 534,0073,Edwin Spring,Port Paulaland,Saskatchewan,35661,2012-05-10,854.405.9495
rec-49188-id-dup-2,Matthew Brown,113 448 534,0073,Edwin Spr ing,Port Paulaland,Saskatchewan,35661,2012-05-10,854.405.9495
rec-49189-id,Donald Hamilton,771 430 618,92186,Aimee Summit,South Deborah,Manitoba,97035,2010-12-31,+1 (400) 793-1050
rec-49189-id-dup-0,Donald Hamilton,771 430 618,92186,Aimee S ummit,South Deborah,Manitoba,97035,2010-12-31,+1 (400) 793-1050
rec-49189-id-dup-1,Donald Hamilton,771 430 618,92186,Aimee Summit,South Deborah,Manitoba,97035,2010-12-31,+1 (400) 793-1050
rec-49190-id,Marc Rivers,825 318 207,3695,Rodriguez Fork,New Zacharytown,Ontario,39781,1980-03-26,478 662 4587
rec-49190-id-dup-0,Marc Rivers,825 318 207,3695,,New Zacharytown,Ontario,39781,1980-03-26,478 662 4587
rec-49190-id-dup-1,Marc Rivers,825 318 207,3695,Rodriguez Fork,New Zacharytown,Ontario,39781,1980-03-26,478 662 4587
rec-49190-id-dup-2,Marc Rivers,825 318 207,3695,Rodriguez Fork,New Zacharytown,Ontario,39781,1980-03-26,478 662 4587
rec-49190-id-dup-3,Marc Rivers,825 318 207,3695,Joseph Islands,New Zacharytown,Ontario,39781,1980-03-26,478 662 4587
rec-49191-id,Wendy Fields,445 660 285,2358,Reeves Groves,East Kyletown,New Brunswick,56919,1981-01-19,(445) 902-0280 x314
rec-49191-id-dup-0,Wendy Fields,445 660 285,2358,Reeves rGoves,East Kyletown,New Brunswick,56919,1981-01-19,(445) 902-0280 x314
rec-49191-id-dup-1,Wendy Fields,445 660 285,2358,,East Kyletown,New Brunswick,56919,1981-01-19,(445) 902-0280 x314
rec-49191-id-dup-2,Wendy Fields,445 660 285,2358,Reeves Groves,East Kyletown,New Brunswick,56919,1981-01-19,(445) 902-0280 x314
rec-49192-id,Eric Morris,468 370 275,407,Johnson Spurs,Port Daryl,Newfoundland and Labrador,59315,2015-07-03,1 (708) 116-0107
rec-49192-id-dup-0,Eric Morris,468 370 275,407,Johnson Spurs,Port Daryl,Newfoundland and Labrador,59315,2015-07-03,1 (708) 116-0107
rec-49192-id-dup-1,Eric Morris,468 370 275,407,Johnso n Spurs,Port Daryl,Newfoundland and Labrador,59315,2015-07-03,1 (708) 116-0107
rec-49192-id-dup-2,Eric Morris,468 370 275,407,Christopher Plaza,Port Daryl,Newfoundland and Labrador,59315,2015-07-03,1 (708) 116-0107
rec-49193-id,Jacob Huber,725 430 136,51811,Tracy Squares,South Michael,Prince Edward Island,84002,2017-04-07,(876) 423-1135 x848
rec-49193-id-dup-0,Jacob Huber,725 430 136,51811,Squares Tracy,South Michael,Prince Edward Island,84002,2017-04-07,(876) 423-1135 x848
rec-49193-id-dup-1,Huber Jacob,725 430 136,51811,Tracy Squares,South Michael,Prince Edward Island,84002,2017-04-07,(876) 423-1135 x848
rec-49193-id-dup-2,Jacob Huber,725 430 136,51811,Tracy Squares,South Michael,Prince Edward Island,84002,2017-04-07,(876) 423-1135 x848
rec-49194-id,Rachel Briggs,735 440 257,972,Timothy Mountains,North Jeremy,Nunavut,58014,2015-04-21,773 171 9723
rec-49194-id-dup-0,Rachel Birggs,735 440 257,972,Timothy Mountains,North Jeremy,Nunavut,58014,2015-04-21,773 171 9723
rec-49194-id-dup-1,Rachel Briggs,735 440 257,972,Mountains Timothy,North Jeremy,Nunavut,58014,2015-04-21,773 171 9723
rec-49194-id-dup-2,Rachel Briggs,735 440 257,972,Richardson Hill,North Jeremy,Nunavut,58014,2015-04-21,773 171 9723
rec-49194-id-dup-3,Patrick Diaz,735 440 257,972,Timothy Mountains,North Jeremy,Nunavut,58014,2015-04-21,773 171 9723
rec-49195-id,Kayla Thomas,104 738 836,02821,Madeline Ville,North Angela,Nunavut,68545,1979-12-22,(714) 630-1261
rec-49195-id-dup-0,Joshua Sanders,104 738 836,02821,Madeline Ville,North Angela,Nunavut,68545,1979-12-22,(714) 630-1261
rec-49195-id-dup-1,Kayla Thomas,104 738 836,02821,,North Angela,Nunavut,68545,1979-12-22,(714) 630-1261
rec-49195-id-dup-2,Kayla Thomas,104 738 836,02821,Madeline Ville,North Angela,Nunavut,68545,1979-12-22,(714) 630-1261
rec-49195-id-dup-3,Kayla Thomas,104 738 836,02821,,North Angela,Nunavut,68545,1979-12-22,(714) 630-1261
rec-49195-id-dup-4,Kayla Thomas,104 738 836,02821,Williams Ports,North Angela,Nunavut,68545,1979-12-22,(714) 630-1261
rec-49196-id,Kathleen Benitez,544 805 336,9280,Douglas Expressway,New Richardfort,Ontario,32432,2004-02-08,(755) 895-1791
rec-49196-id-dup-0,Kathleen Benitez,544 805 336,9280,Allen Forks,New Richardfort,Ontario,32432,2004-02-08,(755) 895-1791
rec-49196-id-dup-1,Kathleen Benitez,544 805 336,9280,Expressway Douglas,New Richardfort,Ontario,32432,2004-02-08,(755) 895-1791
rec-49197-id,Joseph Moore,122 866 874,6649,Allen Shores,Johnmouth,Newfoundland and Labrador,19468,1992-08-30,1-961-927-5634
rec-49197-id-dup-0,Joseph Moore,122 866 874,6649,Knight Common,Johnmouth,Newfoundland and Labrador,19468,1992-08-30,1-961-927-5634
rec-49197-id-dup-1,Joseph Moore,122 866 874,6649,,Johnmouth,Newfoundland and Labrador,19468,1992-08-30,1-961-927-5634
